Security Systems/Electronic;SECURITY SYSTEMS<br>Subskills: Electronic, Mechanical<br> The Security Systems Skill is used to analyze and—if<br>necessary—defeat locks, locking mechanisms, sensors and<br>other instruments designed to protect a facility against<br>intrusion, or to keep prisoners trapped inside. (This Skill is<br>not used to install such systems; installation is covered by the<br>appropriate Technician Skill instead.) Modifi ers to a Security<br>Systems Check apply based on the complexity of the locking<br>mechanisms and any tools the character has on hand to defeat<br>them. A successful roll will disable or destroy an off ending lock<br>mechanism, sensor or similar security system, while failed rolls<br>either leave them intact and active or trigger an alarm that can<br>summon hostile guards in moments.<br> The Security Systems Skill has two main subskills: Electronic<br>and Mechanical.<br> Electronic: The Security Systems/Electronic Skill is used<br>primarily to defeat electronic locking mechanisms such as<br>code-key accessed devices and electro-magnetic safety locks.<br> It can also be used to interrupt, disable or scramble sensor<br>feeds, though such eff orts may set off alarms if the local<br>guards are alert enough.
Security Systems/Mechanical;SECURITY SYSTEMS<br>Subskills: Electronic, Mechanical<br> The Security Systems Skill is used to analyze and—if<br>necessary—defeat locks, locking mechanisms, sensors and<br>other instruments designed to protect a facility against<br>intrusion, or to keep prisoners trapped inside. (This Skill is<br>not used to install such systems; installation is covered by the<br>appropriate Technician Skill instead.) Modifi ers to a Security<br>Systems Check apply based on the complexity of the locking<br>mechanisms and any tools the character has on hand to defeat<br>them. A successful roll will disable or destroy an off ending lock<br>mechanism, sensor or similar security system, while failed rolls<br>either leave them intact and active or trigger an alarm that can<br>summon hostile guards in moments.<br> The Security Systems Skill has two main subskills: Electronic<br>and Mechanical.<br> Mechanical: Mechanical security systems generally use<br>simple manual controls and other low-tech means that cannot<br>be hacked or otherwise compromised electronically. In general,<br>a combination of brute force and fi nesse can overcome most<br>mechanical locks and primitive mechanical sensors (such as<br>tripwires and other crude booby traps), though the skilled<br>Security Systems master often carries personal lock-picking<br>equipment for just such an emergency.
Sensor Operations;SENSOR OPERATIONS<br>Subskills: None<br> The operation of sensor suites (as found in most Combat<br>Vehicles and all spacecraft) requires the use of the Sensor<br>Operations skill. When piloting a vehicle in combat, this Skill<br>generally acts as a second Perception Skill (see p. 151), but<br>covers targets that can be detected by artifi cial sensors rather<br>than by visual sighting alone. When attempting to spot a target<br>using motion detectors or radar, seismic, magnetic or infrared<br>sensors and their like, use the Sensor Operations Skill.<br> In tactical game play, Skill Checks are not generally required<br>for using sensors, but gamemasters can add fl avor by allowing<br>characters to make sensor sweeps for specifi c searches or<br>when attempting to uncover booby traps and ambushes,<br>assigning modifi ers based on the potential targets and the<br>character’s familiarity with the sensor suite. The use of any<br>specialty or advanced sensor equipment can further enhance<br>the character’s effectiveness, translating to bonus modifiers<br>on the Sensor Operations Skill Check.
Small Arms;SMALL ARMS<br>Subskills: None<br>This skill covers handheld weapons of various types, and<br>is used to execute any ranged weapon attack delivered by a<br>fi rearm or energy weapon not covered by the Archery, Support<br>Weapons or Thrown Weapons Skills. The Small Arms Skill does<br>not use subskills as such, but the sheer variety of such weapons<br>can encourage player characters to specialize. Recommended<br>specializations include slug-throwers (ballistic weaponry), lasers<br>(energy-based handheld weapons), burst weapons (including<br>submachine guns and pulse lasers), shotguns (a category that also<br>covers fl echette weapons like needlers), Gauss weapons (magnetic-<br>projectile weapons), rifl es (long-barreled firearm s designed for<br>greater range) and gyrojets (self-propelled mini-rocket weapons).<br> Full rules for the use of small arms in personal combat may be<br>found under Ranged Combat Resolution (see pp. 171-175) in the<br>Personal Combat chapter.
Stealth;STEALTH<br>Subskills: None<br>The Stealth Skill governs the character’s ability to sneak past<br>people and to camoufl age other objects or persons against<br>detection. Modifi ers to a Stealth Check may be applied based on<br>the stealth equipment available to the character, local conditions<br>that aff ect visibility and sensors, and whatever possible means<br>observers might be using to detect intruders. How much or how<br>fast the stealthy character moves can also aff ect the Stealth Check.<br> With these modifi ers combined, the character’s Stealth Check<br>may be pitted in an Opposed Action Check against the opponent’s<br>Perception or Sensor Operations Check (as appropriate). If more<br>successful than the observer, the stealthy character remains<br>undetected. Failure may mean anything from the character’s<br>stealth arousing suspicion to his being completely revealed.
Strategy;STRATEGY<br>Subskills: None<br>Where the Tactics Skill (see p. 156) deals with the execution<br>and direction of combat actions in the immediate area, the<br>Strategy Skill tracks the grander scale of planetary and interstellar<br>warfare. Concerned with the movement and direction of large<br>forces, the neutralization or capture of major objectives, and the<br>maintenance of supply chains, strategic planning aims to win<br>wars, where tactical planning focuses on the battles that make<br>them up.<br> Characters may make Strategy Skill Checks to help identify<br>the overall goals for a major campaign, and to perceive clues<br>about any fl aws in an enemy’s campaign strategy. Modifi ers may<br>apply based on a lack of reliable intelligence or communications,<br>leading to fl awed analyses (and correspondingly bad planning). A<br>successful roll can enable a character to know where a critical flaw<br>exists in a current campaign plan, or even sniff out whether and<br>where an enemy army might be planning its next major off ensive.<br> But while superior strategy can win wars, gamemasters should<br>never allow a simple roll using this Skill to provide all the answers<br>for a campaign planner.<br> The Strategy Skill has no subskills per se, but characters may<br>specialize as desired at the planetary or interstellar levels to focus<br>their strategic acumen on winning worlds individually, or managing<br>the space lanes and brigades of troops in multi-world warfare.
Streetwise;STREETWISE<br>Subskills: By Affiliation<br>The Streetwise Skill represents the seamy underside of the<br>Protocol Skill in A Time of War. Where Protocol refl ects the customs<br>and formalities of law-abiding society (see p. 152), Streetwise<br>covers life outside the boundaries of governmental or noble<br>control. Streetwise characters use this Skill to fi nd opportunities,<br>gain contacts with persons of interest in less legitimate (or merely<br>less reputable) areas of human endeavor, or simply to circumvent<br>“the system” to obtain information, help or items that would<br>normally be unavailable.<br> A typical Streetwise Skill Check is used whenever the character<br>seeks to tap into the local underground scene or hook up with<br>a contact amid the local crime syndicates or counterculture. The<br>diffi culty of this eff ort depends on the character’s familiarity with<br>the local scene, how cautious his contacts may be, and what<br>resources he’s willing to trade to gain an audience. A successful<br>Streetwise Check can also help the character avoid dangerous<br>missteps by identifying the important people among the<br>criminal element and which of them might be an undercover law<br>enforcement agent (or worse).<br> Subskills: As a mirror of the society they feed off of, the customs<br>and practices of the underground tend to fall into similar themes<br>throughout major realms and Clans, and so the Streetwise Skill<br>employs the Affi liation of its use as its subskill. A character with the<br>Streetwise/Federated Suns Skill would be fairly good at navigating<br>the underbelly of a city on a Davion world, but virtually useless in<br>the back alleys of the Outworlds Alliance (unless he also picked up<br>the Streetwise/Outworlds Alliance Skill).
Support Weapons;SUPPORT WEAPONS<br>Subskills: None<br>The Support Weapons Skill covers the use of heavy personal<br>combat weapons of various types (typically referred to as medium<br>weapons in vehicle design, or support weapons among infantry).<br> Characters use the Support Weapons Skill to execute any ranged<br>weapon attack delivered by such weapons not already covered<br>by the Archery, Small Arms or Thrown Weapons Skills.<br> The Support Weapons Skill does not use subskills as such,<br>but the sheer variety of such weapons can encourage player<br>characters to specialize. Recommended specializations include<br>missiles (including LRMs, SRMs, and rockets), lasers (energy-<br>based support weapons, including particle cannons), burst<br>weapons (including machine guns and personal autocannons),<br>fl amers (incendiary weapons), Gauss weapons (magnetic-<br>projectile weapons) and recoilless weapons (long-barreled,<br>direct-fi re rockets and gyrojet weapons).<br> Full rules for the use of Support Weapons in personal combat<br>may be found under Ranged Combat Resolution (see pp. 171-175)<br>in the Personal Combat chapter.
Surgery/General;SURGERY<br>Subskills: General, Veterinary<br> The Surgery Skill follows roughly the same rules as the MedTech<br>Skill, but pertains more to cutting open a patient and dealing with<br>serious problems like vital organ damage, cancers and physical<br>reconstruction. A character with the Surgery Skill but no MedTech<br>Skill can perform all of the actions appropriate to MedTech<br>without having to make an untrained Skill Check. However, such<br>efforts suffer a – 2 rol l modifi er to refl ect the surgeo n’s reduced<br>experience with such run-of-the-mill medical tasks.<br> For more on how to perform surgery in game play, consult the<br>Healing and Recovery rules in the Basic Combat chapter (pp. 192-<br>195). As a general rule of thumb, the Surgery Skill should not be<br>used on characters who have suff ered less than half of their total<br>number of hit points in damage, or who have sustained any single<br>injury greater than half the character’s BOD score (rounded down,<br>if individual injuries are being tracked).<br> Surgery often takes hours to resolve, and patient recovery can<br>take weeks due to the invasiveness of most surgical procedures.<br> Surgery can also be extremely risky for the patient; any failed<br>Surgery Skill Check can cause greater damage to the character,<br>extending his convalescence or even killing him.<br> Subskills and Specialties: Surgery Skill modifiers can be based<br>on the equipment and facilities at the surgeon’s disposal, the<br>extent of any injuries, and the surgeon’s familiarity with the specific<br>procedure. As with MedTech, Surgery also breaks down into two<br>subskills—General for human patients and Veterinary for animal<br>patients. Players should consider additional specialties for fields<br>of surgical expertise, such as Cardiopulmonary (pertaining to the<br>heart and lungs), Cosmetic (plastic surgery and reconstruction),<br>Gastroenterologic (pertaining to digestive systems), Neurological<br>(pertaining to the brain and nervous systems), Oncological<br>(pertaining to cancer treatment) and Transplants (pertaining<br>to organ replacement and cybernetic implantations). These<br>specialties apply to both subskills.
Surgery/Veterinary;SURGERY<br>Subskills: General, Veterinary<br> The Surgery Skill follows roughly the same rules as the MedTech<br>Skill, but pertains more to cutting open a patient and dealing with<br>serious problems like vital organ damage, cancers and physical<br>reconstruction. A character with the Surgery Skill but no MedTech<br>Skill can perform all of the actions appropriate to MedTech<br>without having to make an untrained Skill Check. However, such<br>efforts suffer a – 2 rol l modifi er to refl ect the surgeo n’s reduced<br>experience with such run-of-the-mill medical tasks.<br> For more on how to perform surgery in game play, consult the<br>Healing and Recovery rules in the Basic Combat chapter (pp. 192-<br>195). As a general rule of thumb, the Surgery Skill should not be<br>used on characters who have suff ered less than half of their total<br>number of hit points in damage, or who have sustained any single<br>injury greater than half the character’s BOD score (rounded down,<br>if individual injuries are being tracked).<br> Surgery often takes hours to resolve, and patient recovery can<br>take weeks due to the invasiveness of most surgical procedures.<br> Surgery can also be extremely risky for the patient; any failed<br>Surgery Skill Check can cause greater damage to the character,<br>extending his convalescence or even killing him.<br> Subskills and Specialties: Surgery Skill modifiers can be based<br>on the equipment and facilities at the surgeon’s disposal, the<br>extent of any injuries, and the surgeon’s familiarity with the specific<br>procedure. As with MedTech, Surgery also breaks down into two<br>subskills—General for human patients and Veterinary for animal<br>patients. Players should consider additional specialties for fields<br>of surgical expertise, such as Cardiopulmonary (pertaining to the<br>heart and lungs), Cosmetic (plastic surgery and reconstruction),<br>Gastroenterologic (pertaining to digestive systems), Neurological<br>(pertaining to the brain and nervous systems), Oncological<br>(pertaining to cancer treatment) and Transplants (pertaining<br>to organ replacement and cybernetic implantations). These<br>specialties apply to both subskills.
Survival;SURVIVAL<br>Subskills: By Environment (arctic, desert, forest, ocean,<br>mountain, jungle and so on)<br> The Survival Skill is used to help the character endure the<br>challenges and dangers of a particular natural environment.<br> Though this Skill includes basic knowledge of fl ora and fauna,<br>and the means to identify what can and cannot be eaten, the<br>extreme diversity found on the hundreds of inhabited planets<br>usually prevents someone from being an expert in a particular<br>environment on more than one world. (To refl ect this, a character<br>should tie his Survival Skill to a specific planet.)<br> A character may need to make a Survival Skill Check once per day<br>while in the wild for extended periods. If successful, the character<br>remains healthy and establishes or maintains a food supply. If not,<br>the character may suff er damage from those elements that can<br>infl ict physical harm, or from lingering Fatigue, or even have his<br>Attributes reduced over time. (The gamemaster should determine<br>the specifics of such deterioration based on present conditions,<br>taking into account issues such as hunger, food poisoning, illness<br>and the like; for random animal attacks, the character must rely on<br>other Skills to cope).<br> Subskills: Even if the character does not specialize his Survival<br>Skill to a given world, Survival subskills are restricted to general<br>environment types. Examples include arctic, jungle, tundra and<br>mountain environments, though gamemasters and players may<br>be able to describe other locales worthy of this Skill.
Swimming;SWIMMING<br>Subskills: None<br>The Swimming Skill enables the character to swim, tread<br>water and essentially deal with all-liquid terrain. A character<br>with Swimming Skill generally must make no Skill Checks if he is<br>treading water (swimming in place) or simply moving from one<br>point to another on the surface. Deep dives and maneuvering<br>through tight underwater confi nes may require a Skill Check to<br>resolve. Possession of the Swimming Skill allows the character<br>to use Swimming movement in personal combat as a Simple<br>Action (without it, Swimming is not only an untrained Skill, but a<br>Complex Action as well). In addition, this Skill covers knowledge<br>of diving and SCUBA gear.<br> Swimming Skill Checks (when required) may be modified based<br>on the nature of the liquid in which the character is swimming,<br>how much weight the character is carrying, what weather and<br>current conditions exist, and whether or not the character is<br>using any kind of swimming gear suitable for the job. A successful<br>Swimming Skill Check to enter the water, for example, means that<br>a character successfully slides in and executes a deep dive without<br>wasting breath and motion. Swimming underwater without gear<br>also requires Skill Checks to determine when a character may<br>need to surface. Failure means the character either needs to try<br>again or may begin to drown while still too deep to break the<br>surface. (Drowning is often refl ected by delivering continuous<br>Fatigue damage points to the character’s combat monitor.)
Tactics/Infantry;TACTICS<br>Subskills: Infantry, Land, Sea, Air, Space<br>The Tactics Skill focuses on the execution and direction of<br>battles in an immediate combat area, typically one with which<br>the tactical offi cer is directly involved—be it from the cockpit of<br>his own BattleMech, as commander of an infantry squad, or from<br>a nearby HQ vehicle. Concerned with victory conditions and the<br>state of the troops involved in the action, the Tactics Skill aims at<br>winning the current battle more than the campaign of which it<br>may be only a small part.<br> Characters may make Tactics Skill Checks to help identify the<br>overall goals for a current or upcoming battle, and to perceive<br>clues about any potential fl aws in the enemy’s combat tactics.<br>Modifi ers may apply based on a lack of local intelligence or<br>communications, leading to fl awed analyses (and correspondingly<br>bad planning). A successful roll can enable a character to know<br>where a critical fl aw exists in an enemy’s defenses or attack plans,<br>or even sniff out whether an enemy ambush or flanking force<br>might be lying in wait. But while superior Tactics can win wars,<br>gamemasters should never allow a simple roll using this Skill to<br>provide all the answers a fi eld commander may want.<br> As an added benefit, a character’s Tactics Skill may beef up his<br>Initiative in personal or tactical combat if the following conditions<br>are met: a) the character is the team’s commander or tactical officer;<br>b) the team has reliable and uninterrupted communications<br>during the turn; and c) the players agree to using Team Initiative<br>rather than individual Initiative. For every turn where all of these<br>conditions apply and the Tactics Skill user can communicate<br>with his team, the level of this Skill may be applied to the team’s<br>Initiative roll as a bonus.<br> The Tactics Skill has fi ve primary subskills, each focused on a<br>distinct class of modern combat: Infantry, Land, Sea, Air, and Space.<br> Infantry: This subskill covers tactics where the primary forces<br>are non-vehicular ground units such as infantry, mounted infantry<br>and battle armor.
Tactics/Land;TACTICS<br>Subskills: Infantry, Land, Sea, Air, Space<br>The Tactics Skill focuses on the execution and direction of<br>battles in an immediate combat area, typically one with which<br>the tactical offi cer is directly involved—be it from the cockpit of<br>his own BattleMech, as commander of an infantry squad, or from<br>a nearby HQ vehicle. Concerned with victory conditions and the<br>state of the troops involved in the action, the Tactics Skill aims at<br>winning the current battle more than the campaign of which it<br>may be only a small part.<br> Characters may make Tactics Skill Checks to help identify the<br>overall goals for a current or upcoming battle, and to perceive<br>clues about any potential fl aws in the enemy’s combat tactics.<br>Modifi ers may apply based on a lack of local intelligence or<br>communications, leading to fl awed analyses (and correspondingly<br>bad planning). A successful roll can enable a character to know<br>where a critical fl aw exists in an enemy’s defenses or attack plans,<br>or even sniff out whether an enemy ambush or flanking force<br>might be lying in wait. But while superior Tactics can win wars,<br>gamemasters should never allow a simple roll using this Skill to<br>provide all the answers a fi eld commander may want.<br> As an added benefit, a character’s Tactics Skill may beef up his<br>Initiative in personal or tactical combat if the following conditions<br>are met: a) the character is the team’s commander or tactical officer;<br>b) the team has reliable and uninterrupted communications<br>during the turn; and c) the players agree to using Team Initiative<br>rather than individual Initiative. For every turn where all of these<br>conditions apply and the Tactics Skill user can communicate<br>with his team, the level of this Skill may be applied to the team’s<br>Initiative roll as a bonus.<br> The Tactics Skill has fi ve primary subskills, each focused on a<br>distinct class of modern combat: Infantry, Land, Sea, Air, and Space.<br> Land: This subskill covers tactics where the primary forces are<br>vehicular (though non-vehicle forces may be a component of the<br>battle). It specifi cally covers battles where vehicles and ’Mechs are<br>the dominant factor.
Tactics/Sea;TACTICS<br>Subskills: Infantry, Land, Sea, Air, Space<br>The Tactics Skill focuses on the execution and direction of<br>battles in an immediate combat area, typically one with which<br>the tactical offi cer is directly involved—be it from the cockpit of<br>his own BattleMech, as commander of an infantry squad, or from<br>a nearby HQ vehicle. Concerned with victory conditions and the<br>state of the troops involved in the action, the Tactics Skill aims at<br>winning the current battle more than the campaign of which it<br>may be only a small part.<br> Characters may make Tactics Skill Checks to help identify the<br>overall goals for a current or upcoming battle, and to perceive<br>clues about any potential fl aws in the enemy’s combat tactics.<br>Modifi ers may apply based on a lack of local intelligence or<br>communications, leading to fl awed analyses (and correspondingly<br>bad planning). A successful roll can enable a character to know<br>where a critical fl aw exists in an enemy’s defenses or attack plans,<br>or even sniff out whether an enemy ambush or flanking force<br>might be lying in wait. But while superior Tactics can win wars,<br>gamemasters should never allow a simple roll using this Skill to<br>provide all the answers a fi eld commander may want.<br> As an added benefit, a character’s Tactics Skill may beef up his<br>Initiative in personal or tactical combat if the following conditions<br>are met: a) the character is the team’s commander or tactical officer;<br>b) the team has reliable and uninterrupted communications<br>during the turn; and c) the players agree to using Team Initiative<br>rather than individual Initiative. For every turn where all of these<br>conditions apply and the Tactics Skill user can communicate<br>with his team, the level of this Skill may be applied to the team’s<br>Initiative roll as a bonus.<br> The Tactics Skill has fi ve primary subskills, each focused on a<br>distinct class of modern combat: Infantry, Land, Sea, Air, and Space.<br> Sea: This subskill covers tactics where the primary forces are<br>water-based vehicles (though amphibious units, such as SCUBA<br>infantry, may be a component). It especially focuses on surface<br>and submersible naval vessels.
Tactics/Air;TACTICS<br>Subskills: Infantry, Land, Sea, Air, Space<br>The Tactics Skill focuses on the execution and direction of<br>battles in an immediate combat area, typically one with which<br>the tactical offi cer is directly involved—be it from the cockpit of<br>his own BattleMech, as commander of an infantry squad, or from<br>a nearby HQ vehicle. Concerned with victory conditions and the<br>state of the troops involved in the action, the Tactics Skill aims at<br>winning the current battle more than the campaign of which it<br>may be only a small part.<br> Characters may make Tactics Skill Checks to help identify the<br>overall goals for a current or upcoming battle, and to perceive<br>clues about any potential fl aws in the enemy’s combat tactics.<br>Modifi ers may apply based on a lack of local intelligence or<br>communications, leading to fl awed analyses (and correspondingly<br>bad planning). A successful roll can enable a character to know<br>where a critical fl aw exists in an enemy’s defenses or attack plans,<br>or even sniff out whether an enemy ambush or flanking force<br>might be lying in wait. But while superior Tactics can win wars,<br>gamemasters should never allow a simple roll using this Skill to<br>provide all the answers a fi eld commander may want.<br> As an added benefit, a character’s Tactics Skill may beef up his<br>Initiative in personal or tactical combat if the following conditions<br>are met: a) the character is the team’s commander or tactical officer;<br>b) the team has reliable and uninterrupted communications<br>during the turn; and c) the players agree to using Team Initiative<br>rather than individual Initiative. For every turn where all of these<br>conditions apply and the Tactics Skill user can communicate<br>with his team, the level of this Skill may be applied to the team’s<br>Initiative roll as a bonus.<br> The Tactics Skill has fi ve primary subskills, each focused on a<br>distinct class of modern combat: Infantry, Land, Sea, Air, and Space.<br> Air: This subskill covers tactics where the dominant factor is<br>air power, including VTOLs, airships and fighters in atmospheric<br>combat, but where a minimum of other forces appear. (For<br>air-support missions, the relevant ground-based or space-<br>based tactics are more appropriate, as air power is relegated to<br>supporting roles in such instances.)
Tactics/Space;TACTICS<br>Subskills: Infantry, Land, Sea, Air, Space<br>The Tactics Skill focuses on the execution and direction of<br>battles in an immediate combat area, typically one with which<br>the tactical offi cer is directly involved—be it from the cockpit of<br>his own BattleMech, as commander of an infantry squad, or from<br>a nearby HQ vehicle. Concerned with victory conditions and the<br>state of the troops involved in the action, the Tactics Skill aims at<br>winning the current battle more than the campaign of which it<br>may be only a small part.<br> Characters may make Tactics Skill Checks to help identify the<br>overall goals for a current or upcoming battle, and to perceive<br>clues about any potential fl aws in the enemy’s combat tactics.<br>Modifi ers may apply based on a lack of local intelligence or<br>communications, leading to fl awed analyses (and correspondingly<br>bad planning). A successful roll can enable a character to know<br>where a critical fl aw exists in an enemy’s defenses or attack plans,<br>or even sniff out whether an enemy ambush or flanking force<br>might be lying in wait. But while superior Tactics can win wars,<br>gamemasters should never allow a simple roll using this Skill to<br>provide all the answers a fi eld commander may want.<br> As an added benefit, a character’s Tactics Skill may beef up his<br>Initiative in personal or tactical combat if the following conditions<br>are met: a) the character is the team’s commander or tactical officer;<br>b) the team has reliable and uninterrupted communications<br>during the turn; and c) the players agree to using Team Initiative<br>rather than individual Initiative. For every turn where all of these<br>conditions apply and the Tactics Skill user can communicate<br>with his team, the level of this Skill may be applied to the team’s<br>Initiative roll as a bonus.<br> The Tactics Skill has fi ve primary subskills, each focused on a<br>distinct class of modern combat: Infantry, Land, Sea, Air, and Space.<br> Space: This subskill covers tactics in the dark vacuum of space<br>that involve aerospace fighters, Small Craft, DropShips and other<br>large spacecraft, though Marine boarding actions may be a vital<br>component of such combat.
Technician/Aeronautics;TECHNICIAN<br>Subskills: Aeronautics, Cybernetics, Electronic,<br>Jets, Mechanical, Myomer, Nuclear, Weapons<br> The Technician Skill covers the ability and<br>knowledge to repair and maintain equipment. As<br>these Skills are most commonly used in BattleTech<br>to repair damaged vehicles and BattleMechs,<br>their use is fully detailed in the Maintenance,<br>Repair and Salvage rules starting on p. 166 of<br>Strategic Operations.<br> Note: For gamemasters and players adapting these<br>rules, remember that Strategic Operations—like<br>Total Warfare—uses modifiers that apply to target<br>numbers rather than Action Checks. Therefore,<br>any prescribed modifiers mentioned for Technician<br>Skill use should be subtracted from the dice roll<br>made when using A Time of War rules, rather than<br>added. Remember also to employ the most applicable<br>Technician subskills for each roll. Prescribed<br>repair times remain the same. The Technician Skill<br>has eight primary subskills, each focused on a<br>distinct class of modern technology. Gamemasters<br>and players should be aware that while a fair<br>degree of overlap can exist between the subskills,<br>the most appropriate one should always be used<br>to make an Action Check, even if the character<br>has a lower level in it.<br> Aeronautics: This subskill covers components<br>and mechanisms specifi cally designed for aircraft<br>and aerospace designs, and is used when servicing<br>basic aeronautical control and support systems.
Technician/Cybernetics;TECHNICIAN<br>Subskills: Aeronautics, Cybernetics, Electronic,<br>Jets, Mechanical, Myomer, Nuclear, Weapons<br> The Technician Skill covers the ability and<br>knowledge to repair and maintain equipment. As<br>these Skills are most commonly used in BattleTech<br>to repair damaged vehicles and BattleMechs,<br>their use is fully detailed in the Maintenance,<br>Repair and Salvage rules starting on p. 166 of<br>Strategic Operations.<br> Note: For gamemasters and players adapting these<br>rules, remember that Strategic Operations—like<br>Total Warfare—uses modifiers that apply to target<br>numbers rather than Action Checks. Therefore,<br>any prescribed modifiers mentioned for Technician<br>Skill use should be subtracted from the dice roll<br>made when using A Time of War rules, rather than<br>added. Remember also to employ the most applicable<br>Technician subskills for each roll. Prescribed<br>repair times remain the same. The Technician Skill<br>has eight primary subskills, each focused on a<br>distinct class of modern technology. Gamemasters<br>and players should be aware that while a fair<br>degree of overlap can exist between the subskills,<br>the most appropriate one should always be used<br>to make an Action Check, even if the character<br>has a lower level in it.<br> Cybernetics: The Cybernetics subskill covers<br>technologies designed to mimic or replace<br>functions of the human body, including<br>prosthetic limbs, bionic implants and artificial<br>organs. The Technician/Cybernetics Skill cannot be<br>used to implant such equipment; that is the job of<br>a character with a proper Surgery Skill.
Technician/Electronic;TECHNICIAN<br>Subskills: Aeronautics, Cybernetics, Electronic,<br>Jets, Mechanical, Myomer, Nuclear, Weapons<br> The Technician Skill covers the ability and<br>knowledge to repair and maintain equipment. As<br>these Skills are most commonly used in BattleTech<br>to repair damaged vehicles and BattleMechs,<br>their use is fully detailed in the Maintenance,<br>Repair and Salvage rules starting on p. 166 of<br>Strategic Operations.<br> Note: For gamemasters and players adapting these<br>rules, remember that Strategic Operations—like<br>Total Warfare—uses modifiers that apply to target<br>numbers rather than Action Checks. Therefore,<br>any prescribed modifiers mentioned for Technician<br>Skill use should be subtracted from the dice roll<br>made when using A Time of War rules, rather than<br>added. Remember also to employ the most applicable<br>Technician subskills for each roll. Prescribed<br>repair times remain the same. The Technician Skill<br>has eight primary subskills, each focused on a<br>distinct class of modern technology. Gamemasters<br>and players should be aware that while a fair<br>degree of overlap can exist between the subskills,<br>the most appropriate one should always be used<br>to make an Action Check, even if the character<br>has a lower level in it.<br> Electronic: This subskill covers the repair and<br>design of electronic components, ranging from<br>simple wiring and power management systems to<br>computer hardware and robotic control systems.
Technician/Jets;TECHNICIAN<br>Subskills: Aeronautics, Cybernetics, Electronic,<br>Jets, Mechanical, Myomer, Nuclear, Weapons<br> The Technician Skill covers the ability and<br>knowledge to repair and maintain equipment. As<br>these Skills are most commonly used in BattleTech<br>to repair damaged vehicles and BattleMechs,<br>their use is fully detailed in the Maintenance,<br>Repair and Salvage rules starting on p. 166 of<br>Strategic Operations.<br> Note: For gamemasters and players adapting these<br>rules, remember that Strategic Operations—like<br>Total Warfare—uses modifiers that apply to target<br>numbers rather than Action Checks. Therefore,<br>any prescribed modifiers mentioned for Technician<br>Skill use should be subtracted from the dice roll<br>made when using A Time of War rules, rather than<br>added. Remember also to employ the most applicable<br>Technician subskills for each roll. Prescribed<br>repair times remain the same. The Technician Skill<br>has eight primary subskills, each focused on a<br>distinct class of modern technology. Gamemasters<br>and players should be aware that while a fair<br>degree of overlap can exist between the subskills,<br>the most appropriate one should always be used<br>to make an Action Check, even if the character<br>has a lower level in it.<br> Jets: This subskill covers the design and repair<br>of thrust-based propulsion systems, and includes<br>everything from ’Mech-based jump jets to<br>maneuvering and drive thrusters on fighters,<br>DropShips and WarShips.
Technician/Mechanical;TECHNICIAN<br>Subskills: Aeronautics, Cybernetics, Electronic,<br>Jets, Mechanical, Myomer, Nuclear, Weapons<br> The Technician Skill covers the ability and<br>knowledge to repair and maintain equipment. As<br>these Skills are most commonly used in BattleTech<br>to repair damaged vehicles and BattleMechs,<br>their use is fully detailed in the Maintenance,<br>Repair and Salvage rules starting on p. 166 of<br>Strategic Operations.<br> Note: For gamemasters and players adapting these<br>rules, remember that Strategic Operations—like<br>Total Warfare—uses modifiers that apply to target<br>numbers rather than Action Checks. Therefore,<br>any prescribed modifiers mentioned for Technician<br>Skill use should be subtracted from the dice roll<br>made when using A Time of War rules, rather than<br>added. Remember also to employ the most applicable<br>Technician subskills for each roll. Prescribed<br>repair times remain the same. The Technician Skill<br>has eight primary subskills, each focused on a<br>distinct class of modern technology. Gamemasters<br>and players should be aware that while a fair<br>degree of overlap can exist between the subskills,<br>the most appropriate one should always be used<br>to make an Action Check, even if the character<br>has a lower level in it.<br> Mechanics: A general-purpose Technician subskill,<br>Technician/Mechanics covers the basics of vehicular<br>and structural design and basic mechanical systems.<br>Conventional internal-combustion and other<br>non-nuclear engines also fall under this category.
Technician/Myomer;TECHNICIAN<br>Subskills: Aeronautics, Cybernetics, Electronic,<br>Jets, Mechanical, Myomer, Nuclear, Weapons<br> The Technician Skill covers the ability and<br>knowledge to repair and maintain equipment. As<br>these Skills are most commonly used in BattleTech<br>to repair damaged vehicles and BattleMechs,<br>their use is fully detailed in the Maintenance,<br>Repair and Salvage rules starting on p. 166 of<br>Strategic Operations.<br> Note: For gamemasters and players adapting these<br>rules, remember that Strategic Operations—like<br>Total Warfare—uses modifiers that apply to target<br>numbers rather than Action Checks. Therefore,<br>any prescribed modifiers mentioned for Technician<br>Skill use should be subtracted from the dice roll<br>made when using A Time of War rules, rather than<br>added. Remember also to employ the most applicable<br>Technician subskills for each roll. Prescribed<br>repair times remain the same. The Technician Skill<br>has eight primary subskills, each focused on a<br>distinct class of modern technology. Gamemasters<br>and players should be aware that while a fair<br>degree of overlap can exist between the subskills,<br>the most appropriate one should always be used<br>to make an Action Check, even if the character<br>has a lower level in it.<br> Myomer: This subskill covers technologies based<br>on myomer pseudo-muscle, including small-scale<br>medical myomer technologies (such as those used<br>in elective myomer implants or artificial limb<br>design) and large-scale BattleMech musculature<br>and actuator systems.
